Protein	100232	103342	113971	123804	146218	179016	186481	224143	237983	258135	263578	273919	303642	326772	332131	348685	400220	407992	410324	434640	478908	498463	507202	507696	570755	594368	595704	605322	617776	700717	730817	740266	750152	757199	809653	816067	849660	868231	907786	914247	933124	982009	987523	989176	HD4_CD34	HD5_CD34	HD6_CD34	HD1_Lin-	HD2_Lin-	HD3_Lin-
POLG	20209	7878	42897	0	3152	6138	46348	5607	39084	32571	0	37236	53182	0	21921	2876	0	10059	8542	0	5396	33230	1472	7713	0	32483	2890	71168	10865	39886	0	0	0	0	0	0	51312	0	0	0	0	17716	15622	0	0	0	0	0	0	0
POLG2	70838	35979	22483	9228	4715	19250	0	23464	15822	26644	0	17117	36056	44425	11292	11323	7776	0	18362	0	15630	44786	3408	21022	8547	29722	0	73282	53872	29776	0	31075	0	14983	27049	0	57077	3690	0	40738	13636	10444	6817	0	0	0	0	0	0	0
POLR1A	79849	323610	74629	52511	111598	205589	0	171823	58973	94258	87202	115764	221556	59217	67787	125315	96021	91611	62131	0	62244	148212	69478	90542	96101	117793	30124	70725	132357	151984	168271	82948	78740	117752	155285	0	90238	85164	52428	18310	155155	81481	58100	196660	32083	0	168188	174411	0	176150
POLR1B	38479	137882	138184	38814	85820	172698	0	159167	42009	87009	271517	119584	205681	61930	120761	91860	107711	118085	73209	580504	51241	146640	63771	66514	46105	87906	30444	63380	86826	103738	11785	124747	111115	38103	18703	24999	116531	57578	5659	0	160945	91659	64164	256995	97523	27659	64763	0	0	0
POLR1C	109220	92166	105753	113838	131059	159215	38070	233760	139054	155402	66952	154493	176742	163153	198508	195995	175636	116470	99055	1473692	126170	230681	106964	162715	148504	291486	83940	164893	156704	134150	48723	99973	190713	114656	106647	60372	133153	182681	47904	42974	349936	111593	140759	557635	128010	81203	133469	28816	56918	32550
POLR1D	5705	0	30192	0	19347	0	0	30089	18564	22278	0	96333	126448	0	22508	36130	9334	21875	18917	76094	14526	75164	30353	31066	0	30662	0	48031	43973	35793	0	0	0	0	14943	0	82364	38362	0	0	7917	36823	48593	93034	27705	13628	46615	0	0	0
POLR1E	64876	20803	0	11940	13298	33411	0	53552	20932	29037	70531	24835	20898	19684	21203	62142	46758	23375	87503	16996	11015	71105	27929	61100	19709	21145	7784	7034	72953	46591	3232	66216	58941	27072	43654	0	15802	18204	0	77107	248732	15844	25834	114356	14131	0	0	0	0	0
POLR1F	0	0	19924	0	11971	0	0	109396	0	20006	0	28323	84516	0	11773	0	28887	2163	15347	0	9123	19490	4504	0	0	14408	7131	15556	16709	14089	0	0	9569	0	4599	0	35280	0	0	0	43821	12489	19296	189951	27120	9765	21445	0	0	0
POLR1G	26468	0	10513	10423	10977	0	0	33126	25196	16757	0	17443	30378	0	25564	54945	24363	0	74497	0	9107	54788	9969	31197	20043	21495	0	10799	34409	42796	0	19295	30721	12302	0	0	6135	17377	0	0	41043	9628	16086	20285	104750	20482	23763	0	0	0
POLR1H	0	0	7884	0	0	0	0	18316	0	14305	0	21008	42659	0	10094	0	0	0	4054	0	0	17184	2794	0	0	6734	0	0	0	10555	0	0	0	0	0	0	2496	0	0	0	0	8874	0	0	13888	0	0	0	0	0
POLR2A	302422	224910	246644	147008	240472	217173	88324	179508	210411	368749	135767	224347	202981	276602	177547	127658	265497	269299	182986	198330	204716	213391	179674	276202	264451	258196	216273	168475	200310	280564	213768	270418	260672	129703	415039	151910	241428	162217	155793	173374	277327	193500	220285	380455	298015	327241	194301	111781	101728	132267
POLR2B	856853	207504	154690	149003	369325	410835	101432	211531	1918432	296936	156422	155770	200513	201506	232070	607191	276544	307054	262998	253377	657302	660766	256678	964692	298200	188189	205966	186137	334717	200289	194996	267208	246807	604863	959261	142262	186166	157629	152288	334171	228780	250684	451500	351428	137149	153545	82131	212521	71741	140684
POLR2C	499730	310970	229531	138287	181300	267301	47422	178524	229932	358324	141783	186677	243528	433303	199098	189495	276458	322180	203073	98960	308766	275010	143964	389658	321000	263003	227969	173599	234834	297268	174932	364015	372581	201222	441021	128190	322873	184872	178008	277014	296923	156607	211745	310235	173125	212789	117534	237788	176748	210998
POLR2D	73661	63445	68234	39779	132876	0	0	61006	127399	163943	0	90026	158595	120688	89675	57319	85675	232249	85828	0	99725	143829	102394	165678	106184	181308	130336	128913	131516	76625	77355	88266	87337	0	81876	114308	715685	72712	247130	90211	62802	90265	145921	158357	34520	35781	6251	0	0	0
POLR2E	129540	101090	112215	94613	65108	78137	15048	114858	186540	161427	0	51353	218780	180817	148162	92765	94693	158065	112030	87721	110195	146348	102081	146782	66072	155161	107906	124528	173560	146707	51949	102846	106090	70766	116761	64778	154560	55970	90134	45942	0	129255	137310	75700	158873	120631	76170	90859	105857	83832
POLR2G	103209	102103	131195	68932	74092	165041	0	137128	119197	143799	56439	131454	162062	87285	172596	86451	189255	168421	109596	0	104202	130853	84864	117008	116852	120110	110677	102197	101221	99161	93428	94854	136673	44834	199051	72858	121853	84581	87558	81550	109818	98629	128095	200105	0	0	0	26616	0	0
POLR2H	262851	197028	283144	205967	170386	273706	119232	276307	288784	333393	170837	334401	389416	188676	261521	181657	225311	228218	329174	208592	210807	348999	211243	312601	227947	411388	177963	213164	281631	291868	198754	276793	274412	236045	243317	129513	185131	237308	201577	135761	306128	313445	241286	398036	266360	84316	103219	0	49574	0
POLR2I	19409	22910	65332	15591	70568	20713	0	32499	49739	102081	0	60661	108690	0	62623	10945	28930	87444	40228	0	36154	67287	36467	49714	22488	65984	23897	28427	36226	88900	0	15041	20781	0	73428	41455	82638	4665	35165	0	0	57800	43921	28626	147671	166672	50676	0	0	0
POLR2J	50499	61872	110454	10585	46772	37580	0	26596	82447	112647	0	163457	91687	10532	52455	66188	11639	51560	133985	6538	51132	34873	66237	47981	6052	135262	57203	38585	62823	115397	0	43024	61709	29237	124272	31131	49074	0	34071	0	0	105138	47077	0	147146	111390	66792	0	40800	60231
POLR2K	0	0	101633	0	79137	26182	0	66452	70149	0	0	0	0	0	0	34261	91111	0	0	0	60866	72283	0	69356	110150	0	0	22470	3481	59375	0	0	0	0	126487	0	0	33892	0	19800	72357	0	0	57816	105148	79740	78570	0	0	0
POLR2L	101745	22322	2432	37950	0	49287	22219	115050	36650	15369	0	0	16046	6158	27934	75421	163964	46793	0	34157	73694	33222	9564	26171	119953	20022	23172	59152	35220	12556	83322	86298	126983	62792	57890	0	14913	90572	53084	77230	197941	7169	90073	323600	0	0	0	0	0	0
POLR2M	0	0	0	0	0	0	0	0	0	0	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5234	0	0	0	0	0	0	0	18341	6884	0	0	0	0
POLR3A	338117	0	34732	2453	29445	0	0	2397	14724	13896	0	36760	34205	0	5003	327696	0	0	2830	0	311251	7754	5835	0	0	14905	1715	17870	6351	9149	0	0	0	0	1877	0	72027	73447	0	0	0	10021	3630	0	24178	0	0	0	0	0
POLR3B	0	0	10776	0	0	0	0	0	0	4805	0	5247	27250	0	0	0	0	0	3621	0	0	0	2010	0	0	6172	0	0	0	0	0	0	0	0	0	0	20999	0	0	0	0	3348	0	0	19724	0	0	0	0	0
POLR3C	0	0	31512	0	21078	0	33242	0	27536	22762	0	17102	22201	0	11707	0	0	11860	3287	0	0	32586	12364	0	0	17364	15624	44019	12363	0	0	0	0	0	0	0	33244	4473	0	0	22639	8040	18766	18041	29982	0	0	0	0	0
POLR3D	0	0	17440	0	0	0	0	0	21393	6074	0	20631	15225	0	10968	1955	0	0	4658	0	7025	15604	2267	0	0	17711	0	19630	0	0	0	0	0	0	0	0	23994	0	0	0	0	0	6010	3630	0	0	0	0	0	0
POLR3E	283134	171569	366627	0	530405	277722	0	3101	39589	9587	83401	456680	24551	0	0	786987	103138	616801	513320	0	146631	8843	4882	26630	62593	8758	0	9682	1076515	1063816	190242	264219	86745	249553	111980	0	92140	196129	0	1181183	411752	362394	5562	0	0	396453	640022	0	0	0
POLR3F	0	6993	8155	0	5001	0	0	0	14865	4005	0	4058	7623	0	5486	9690	0	0	4289	0	0	13071	1940	0	0	8461	0	3434	3956	0	0	0	0	0	0	0	7872	7059	0	0	0	1702	3450	0	21339	0	9146	0	0	0
POLRMT	0	20513	0	0	0	0	0	0	0	0	0	6179	0	0	0	0	0	0	0	0	0	0	0	0	0	5328	0	0	0	0	0	0	0	0	0	0	56226	0	0	0	0	0	0	0	0	0	0	0	0	0
POM121C	0	4786	2397	0	6865	28722	0	7618	13110	23969	0	1652	13480	0	6902	25050	21281	0	4812	0	28018	32641	12718	26454	6856	5632	6845	6656	19984	19647	0	0	33076	0	18915	0	44117	15157	6520	5993	0	9127	31854	9374	35611	55163	36920	0	0	0
POMK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2976	0	0	0	0	0	0	0
POMP	0	0	0	0	0	0	0	0	0	0	0	0	13733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20506	3057	0	0	0	0	0	0	0	13109	0	0	0	0	0
POMT1	0	0	0	0	0	0	0	0	0	0	0	0	6327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PON1	0	0	0	0	0	20433	0	0	0	41961	0	0	0	0	0	10899	0	0	0	0	0	0	0	0	0	119977	0	0	0	8142	195960	0	0	0	0	0	0	0	0	0	0	2464	0	0	0	15647	0	0	0	0
PON2	237577	152215	0	0	10866	300174	0	0	35056	0	7745	91703	179173	0	0	157087	0	0	62092	0	75543	0	16136	52805	0	0	0	0	0	21300	0	0	237108	59691	2587	0	115812	0	0	99586	76099	147155	173363	218320	5537	0	0	14111	0	0
POP1	0	0	5830	0	2753	0	0	0	0	15885	0	26815	8154	0	0	0	0	0	34182	0	0	0	4620	11219	32778	13176	4011	0	4754	11386	0	8376	12775	0	0	0	0	0	0	0	0	9015	18377	0	25848	0	0	0	0	0
POP4	0	0	0	8331	0	0	0	0	17455	12296	0	4729	0	0	6604	0	0	0	0	0	19815	0	2835	3069	0	4726	0	2993	3749	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	0	0	0	25459	0	0	0
POP7	14285	9910	13815	12809	14114	0	0	0	12297	17000	0	16185	22348	0	16440	0	0	0	24388	0	0	12459	10452	8978	0	21645	7727	13129	0	10699	0	17198	18967	0	13476	8817	19727	0	6197	0	0	15213	16117	0	18156	0	0	0	0	0
POR	101546	151030	68310	158192	173477	163817	185559	390532	29735	164737	250777	70979	111668	57649	143358	177587	223052	246867	46773	54624	119054	15868	140260	154708	157208	134392	115176	0	71228	93601	318135	130229	191723	88684	91102	322546	93478	164366	290393	200607	20402	185451	150960	76486	0	13625	0	21522	69506	63375
POT1	0	0	27240	0	0	0	0	0	0	0	0	36514	35460	0	0	0	0	3402	0	0	0	0	0	0	0	6097	0	0	0	0	0	0	0	0	0	0	60048	0	0	0	0	15691	0	0	0	0	0	0	0	0
POTEE	100537	0	0	0	0	0	58662	58808	95722	0	0	0	0	34384	48188	62026	0	50606	0	333118	0	51341	58431	189959	42964	0	56106	56884	193022	0	44895	0	0	357690	0	0	0	20083	164542	0	0	0	74671	0	0	0	0	0	0	0
POU2F1	0	14525	52804	0	17049	0	0	8690	47641	24087	0	91605	73228	0	51171	38016	0	18055	36740	0	0	68631	60353	19252	0	32193	17285	64117	60982	35682	0	0	14135	3014	7221	15005	14931	60074	13593	0	0	59055	41240	57289	239987	171683	405402	85064	92056	106727
POU2F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11763	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU2F3	0	0	0	0	0	10346	0	0	0	0	50702	0	0	0	0	0	0	0	0	0	12921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15204	64147	0
POU4F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27766	0	0	0	53252	0	0	0	0	0	0	0	0	0	0	0	0	0
PPA1	643216	1430287	134521	1046243	692292	177389	2103321	1757107	548838	218753	1352191	390846	463800	1024915	441595	1758291	1152451	943605	1334498	1207269	321229	878932	1111139	383057	1062847	741381	505831	1846599	736242	252877	754460	1035117	617789	114910	622757	1800821	19567	1675308	741382	958846	630795	640119	724189	2333994	1125862	1007338	951127	681358	1065229	1064135
PPA2	763908	794653	874803	1223358	887716	799914	1115145	2103961	1301055	1220287	1103418	971681	1595413	920705	1307510	1571291	1511824	972843	1821361	1218689	831140	1220468	1220764	1213708	1754381	627094	863013	1314784	1215764	1492885	2050123	1136334	685501	908378	969326	1062918	1202055	1353575	682841	1126495	2542045	1387822	1164697	1152387	992980	1051669	828955	1174201	656031	906146
PPAN	81866	5015	39060	44581	26062	20843	0	105544	47022	162749	23569	54076	18413	374654	41775	10300	70634	52272	6633	134187	5965	109157	28979	74842	88581	46723	25186	26573	82442	141741	80900	0	35343	0	348840	11811	21715	0	82259	0	19266	10692	107300	0	7068	0	15552	0	0	0
PPAT	62867	206259	109794	0	49715	24138	11935	144648	89005	47766	124976	132744	65984	39973	39749	114900	49938	36753	106958	166728	102201	97762	51691	13517	104586	91090	72884	210702	53386	13644	0	108378	63391	106428	10926	12646	14578	85035	0	0	0	13160	49708	68488	149524	94474	102944	94569	116565	58676
PPBP	880124	4113285	212354	0	0	23886	0	32556	11358	32290	0	0	18367	0	0	30014	1158270	0	297335	2308681	425228	18978	5639	0	0	167965	130468	8456	0	910263	416936	54535	0	0	199645	38751	0	42548	19676	1293864	0	36397	154065	0	1791477	6340871	21716686	2643544	3764875	1020505
PPCDC	59969	30416	1772	0	0	106293	0	6726	4619	0	509867	6445	0	42228	0	0	0	3282	0	0	235206	4065	2786	0	0	0	0	0	0	6672	0	0	72968	0	0	2954	0	0	2311	90882	0	3035	0	0	0	0	0	0	10869	0
PPCS	79629	119974	59426	93249	74982	28397	176112	128512	93417	2302	94002	17587	27444	61391	57547	148455	85639	60987	16008	107716	75139	58234	87842	18134	68024	25592	26122	87371	61707	41144	74131	95033	70853	93136	86650	69227	0	127552	88136	156056	0	59221	42956	99550	13677	0	119336	0	0	0
PPDPF	37255	179365	23750	0	28306	135027	0	17502	0	36892	92685	18680	44041	29663	17347	6703	19269	13213	60115	55287	45221	0	0	18343	20954	12031	32350	59451	9507	69066	0	143593	69717	98410	12246	6208	16303	72219	0	219401	0	8840	0	23895	162596	74362	90449	5574	0	25322
PPHLN1	0	10239	3637	2280	5004	0	0	19272	23439	13222	0	4575	16303	0	22650	7871	14775	35740	0	40001	0	43166	16515	12558	8639	26576	3586	15984	14140	22639	0	0	6402	0	1783	0	1690	0	21842	0	0	4293	18912	0	13749	3862	4260	281788	0	0
PPIA	6282013	6440386	3088257	7180730	3342432	7285306	9311521	6509613	5232655	4771537	13478693	2719001	2027139	10773605	6185083	7313051	7778011	6324533	7340281	7279908	7247575	5436627	5548199	6353567	8653523	4057743	6612133	4787143	5395430	3679674	6211599	5335087	6629713	13132959	2714839	5770767	6354	10227283	7593032	8668828	3098109	3347609	6011835	9522469	1411918	1213059	2642054	6494826	6539557	4156444
PPIB	8374266	4273700	1270164	3976448	1353058	13141775	5760108	3041820	2800489	1823014	9450981	981395	967871	10145007	3194481	3496203	5238090	3641160	3042979	3126233	6474981	1676199	1886876	3846700	6642866	1325422	3886634	1314519	3207931	2277717	6073682	4841604	8009597	6011146	3763879	2096340	491286	3486041	4264619	4956615	6748134	1550320	2399806	6010092	1608585	1893715	1480642	6331472	7260430	8562286
PPID	52896	150292	47023	169802	55385	35111	20922	136032	98556	53618	284435	69506	49592	111448	96021	134241	100854	125915	185893	124232	64219	82550	131952	73167	35066	33488	102117	161250	91194	55988	65649	22943	59267	55714	6211	134120	7629	205822	133192	190548	0	42564	80440	140999	135923	104952	94462	0	67234	31515
PPIE	92096	144917	58738	72019	38200	115527	0	120126	110998	80332	310324	39517	78736	97164	151403	71736	86337	114822	64457	372710	158865	159289	88545	39087	217439	123871	77506	109614	124001	130465	112026	133171	137423	78150	75560	78413	96279	74564	99972	72385	0	33211	115349	118052	88204	97486	120661	47932	67744	61159
PPIF	869793	485550	689052	1021498	321540	543037	436964	834626	893246	260262	675032	499218	457159	977270	1014972	704687	1146767	687452	443938	752626	304028	583247	602501	244965	1067914	973622	192031	276574	851428	918799	1531484	374405	579675	183123	711913	338888	757745	703665	799871	531921	945353	587354	546048	483772	384053	330808	1291559	476542	882850	536864
PPIG	120080	44814	17384	83337	0	147898	0	191822	78133	101152	124721	25578	38599	131709	94686	56839	191731	106094	136766	64354	109387	120985	48245	108730	158218	41602	104577	94037	90832	46450	181568	114866	203202	59987	164342	35652	55559	84341	139443	119820	279811	9979	83807	334646	26502	0	11368	0	89296	0
PPIH	78554	86591	38809	137276	0	96148	62698	169394	132040	22244	218081	25791	16584	210848	115381	97760	142378	142747	90572	82230	99180	105689	77677	96140	185076	89474	82378	150943	99523	18445	142364	129701	156788	132812	0	44098	0	191532	126523	108980	109828	85595	133961	207141	8045	0	0	0	0	0
PPIL1	203859	228458	180918	235994	170688	283533	125532	219954	174851	204185	283842	168370	219464	35726	218563	249939	234886	153838	426101	224096	239929	221616	156151	175434	279055	140284	165864	258469	207359	190218	222513	288057	291539	203901	145455	152966	161716	228904	169052	206947	268403	154369	221374	347045	196422	94894	193621	228560	209467	243838
PPIL2	84684	43257	47791	24597	55379	0	0	31848	34968	62047	0	80451	70767	0	67288	59022	41646	46185	28652	0	21238	54887	59521	15883	0	56980	30221	52175	65270	55869	9505	29706	37980	8667	2136	46499	51166	0	50389	20317	0	47955	41677	12145	90987	77034	27042	33136	36679	45420
PPIL3	94984	41060	169055	62412	163567	22804	134974	144908	146507	56435	81026	189399	159247	93568	86520	135006	183583	123019	76368	265524	113913	148392	119857	148455	155676	70918	140429	78573	43691	82202	134706	146543	110680	156770	33689	111560	70520	184089	45781	155119	22993	47914	82310	348692	215123	198371	101774	44839	61095	187503
PPIL4	40356	35985	133720	25366	36099	10900	30939	80550	156620	112744	0	129053	98659	51188	142315	74744	116004	83827	62419	95870	33719	113830	68612	107349	67840	76027	96002	133028	102766	78243	19801	99417	65618	24260	125019	43538	31096	55417	56004	28469	0	46930	105596	86010	53436	63048	0	0	0	0
PPIP5K2	0	116595	33921	0	57815	0	34076	129949	211381	99792	15625	36885	24999	158401	33511	58611	57067	833607	81537	0	450371	37639	55053	0	101210	42220	48667	95586	61339	72936	41418	32766	0	0	591997	53568	13824	21055	4438	67995	71886	44880	54033	0	96456	54739	63497	45830	34253	86434
PPM1A	70917	61978	151223	37421	109929	0	108404	54319	43469	68436	0	109699	73789	34523	46562	65654	7829	2376	60659	49097	57788	62545	80754	6070	5869	78466	96533	102430	71103	67464	0	91489	0	59688	17115	104927	13317	27138	34260	22142	0	94981	66655	30992	129913	261322	401110	14388	50050	0
PPM1B	11380	53406	60756	19023	73087	0	30800	30877	51542	36913	0	76486	45876	0	34746	42015	22485	75627	42217	0	13617	14741	77129	14391	29172	52486	83090	54266	61472	58765	0	17060	0	19510	27367	69073	0	62626	35086	24303	0	53715	11644	0	38896	45842	65196	18648	43907	64268
PPM1D	0	0	0	0	0	0	0	0	0	0	0	0	6015	0	0	0	0	0	0	0	0	0	0	0	0	2373	0	0	0	0	0	0	0	0	4401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1F	604104	154057	328564	64681	129750	188322	278696	212095	376616	72575	165122	441764	115484	39567	276135	271173	107216	114753	127957	639732	114813	373874	178769	27213	153043	387723	80341	584371	139138	126639	84992	569338	66313	277280	65825	407004	50882	109041	193369	72473	0	235762	307573	72886	388094	513708	451008	32451	87205	57044
PPM1G	255431	311848	326983	1223071	585384	139329	266527	319010	447093	345573	229400	403049	356327	156104	454048	417492	412733	276876	497687	615829	261284	315849	515018	285682	251358	363714	328471	405924	400359	484893	218785	247688	341589	290805	404233	453832	433840	468246	424711	314749	0	460457	424275	248361	715393	1022550	1053464	559941	633394	468922
PPM1H	0	7395	10738	0	0	0	0	0	6992	0	0	3577	34378	0	0	0	0	0	0	0	11384	0	0	4139	0	0	0	2362	0	0	0	0	0	0	0	37502	4353	0	0	16113	0	0	0	0	0	0	0	0	0	0
PPME1	58639	7295	23159	0	6090	0	43226	77457	11739	3600	31090	13879	32400	0	22127	29375	20774	10820	12456	48229	12559	27319	25344	0	0	11894	67070	48472	17168	0	0	47322	33482	31322	58189	12738	7546	34990	38664	0	0	19134	111241	61252	42000	80032	18971	0	0	0
PPOX	125569	53260	76803	90527	105755	111903	0	85052	28941	107346	0	97728	132989	201721	98933	77472	121461	115453	0	49234	138671	100012	56747	47511	70730	113029	55395	0	64414	108939	44825	75429	56369	40326	277882	5597	607065	33948	0	23956	80391	181891	54396	13938	45298	50444	27403	0	0	0
PPP1CA	425701	669676	219326	652082	459769	421219	650337	513084	417726	362822	743241	175516	145262	250911	427571	569913	537244	441264	339229	398284	529094	333132	400923	397842	532132	250017	560987	340483	319139	299627	481923	610214	550283	379537	346866	574071	126652	672076	555054	807532	310177	336502	442305	601093	213285	206751	364368	338115	518264	501601
PPP1CB	360260	341695	211302	246517	267889	163999	297578	247187	403518	239963	397508	184486	256212	309381	220626	260390	255220	270908	388501	248555	354894	334115	216010	365780	306253	235782	321376	278564	305160	248581	229986	397681	280580	396169	431494	194990	112629	347816	266094	396300	171501	187273	261430	429924	225888	240387	206986	175022	175649	191942
PPP1CC	146435	173696	39882	164999	77851	41362	97164	141761	41969	92789	62796	19424	0	83875	55705	116347	141038	119726	107076	151833	91514	86296	88816	45438	83638	91350	148064	57760	93175	12231	72659	121530	63092	56245	137810	84842	19036	83297	170906	148624	22002	56407	89288	33776	37310	0	11050	0	19538	0
PPP1R10	50502	70284	56837	86417	57090	114412	16475	96913	47914	130314	0	72339	109378	43260	83047	67289	77974	53622	100809	16027	93251	99484	39865	95887	37831	80191	59261	55667	66280	78801	39260	88815	153357	44827	83215	76336	149810	41103	43156	26464	23552	64946	90146	164304	30019	23176	11061	0	0	0
PPP1R11	0	0	25132	0	11816	0	0	0	0	2922	0	41850	32311	0	8395	0	0	0	0	0	0	0	10633	0	0	3933	4842	0	0	0	0	0	0	0	0	41328	8827	0	0	0	0	6549	0	0	24765	23999	26837	0	0	0
PPP1R12A	62390	193834	86275	35694	86940	74970	58179	29373	86379	69401	64398	72338	77808	23423	59110	74757	53790	84772	139059	32570	107666	92059	118169	86717	26631	55781	118130	83959	73661	62184	54813	114425	38170	168379	101933	165774	77905	111359	76823	163044	0	75517	79432	51326	110121	165933	240450	198250	155052	283197
PPP1R12C	0	0	4396	0	0	0	0	0	0	0	0	8185	0	0	0	0	0	0	20321	0	0	0	36452	0	0	2414	0	0	0	7882	0	0	0	0	0	10196	15188	0	0	0	0	17177	0	0	23518	0	107033	0	0	0
PPP1R14A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9192	0	0	0	39503	0	0	0
PPP1R14B	18161	69996	61725	0	59044	0	0	0	0	50004	57765	94974	29254	0	0	43918	13920	0	23219	0	29967	45290	41542	0	8977	43845	7757	34086	0	0	0	0	34244	25886	0	0	0	47062	0	0	0	35903	0	0	308092	401213	143623	0	51466	0
PPP1R18	0	12906	70587	159608	227865	0	85013	32960	22728	133528	0	150536	48974	8493	66060	67405	52048	6332	66182	0	0	104602	127247	164024	0	79085	125816	68888	30738	79596	35753	84572	58090	0	7878	280467	61299	89308	103108	89528	0	215722	23177	16166	93600	329911	159858	0	0	0
PPP1R2	9583	31708	73129	48721	104369	0	0	17018	16494	49535	0	93360	58066	0	74360	66482	42410	0	91099	0	9974	72805	92394	19643	0	28060	83121	94453	61233	36775	0	67092	11169	3015	11136	120565	15285	73013	32801	18292	0	92357	37456	0	179667	164769	255723	0	0	0
PPP1R21	0	231533	22847	2342	43072	0	19511	9270	26954	1886	0	67107	45945	0	66492	64909	0	16321	32959	0	0	2578	60536	0	0	8383	17286	47783	28937	0	0	0	0	9191	0	56190	69227	59531	4788	0	0	25922	0	0	40430	113140	202769	0	0	0
PPP1R3D	0	5827	0	4424	2084	0	0	0	0	0	0	0	0	9065	0	5958	0	3879	0	0	0	0	14422	0	0	0	4411	1544	6923	10916	0	0	0	0	0	10391	0	10756	9101	18408	0	0	5726	0	0	0	0	0	0	0
PPP1R3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5010	0	0	0
PPP1R7	151480	247377	289663	193264	211088	106531	398088	181417	281336	161656	325365	293856	219199	236499	192167	240803	195538	266372	509711	347152	216336	202328	313274	147016	199432	188928	208302	312506	164482	179236	197932	358373	172340	213397	174803	418774	51906	263541	242263	312702	19086	312684	142159	249121	355701	345731	442655	122742	221788	180272
PPP1R8	86336	159892	284519	93876	186455	0	255051	143401	273098	176564	10902	178287	199217	149409	246792	161478	163795	172045	136182	169324	150154	214861	186268	141383	155097	152980	118738	298609	173745	119975	112666	83914	94883	121841	106977	130569	70496	180093	132679	56701	70331	163323	232926	291153	58293	188431	170428	142509	164631	176534
PPP1R9A	0	0	0	14621	0	0	0	20157	0	0	0	0	0	0	53096	0	6029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R9B	52219	108833	110457	195912	186284	48815	96528	109112	64613	192506	82268	82254	94470	24703	94458	85588	95038	98314	159019	119937	117536	133122	126591	133064	84915	92586	166394	72015	83262	141053	76392	65722	88840	98740	147428	172875	35505	88752	125088	132025	0	129025	97510	25687	52349	0	168354	39002	24102	52337
PPP2CA	80943	113686	14998	22067	0	76562	66682	120173	112914	29610	144387	4824	5267	89840	70193	131932	125080	108627	19755	114332	92810	105737	102087	149056	112751	28840	122473	87315	113175	63361	149980	5297	39914	109770	70691	49718	0	177895	127349	104678	14311	18819	109157	126880	0	0	0	236384	241165	116619
PPP2CB	17510	0	0	0	0	0	0	0	5388	15951	0	0	11574	16921	0	13545	0	0	14291	0	0	5173	0	15955	0	0	0	27451	0	0	0	0	0	19642	0	0	17357	0	0	0	0	0	36443	0	0	0	6764	0	34930	12462
PPP2R1A	508569	804889	1293270	693103	1391298	855278	730716	785243	989973	1125440	1142503	1343664	974458	1384123	823637	703875	782201	863294	906955	1226310	803145	582939	735862	961537	849251	802681	887771	844178	763691	500179	916858	1175524	801356	986428	767879	1242280	722781	703099	769461	1029210	517736	893529	927106	922571	1242181	1491000	1442758	1004974	839169	907483
PPP2R1B	0	0	1935	0	18193	0	0	0	0	0	0	23716	6369	0	0	0	0	20691	0	0	0	2292	14206	0	0	68626	0	0	2811	11502	0	7371	0	0	8284	0	73961	11469	0	0	0	17106	0	0	7527	7405	0	0	0	0
PPP2R2A	80831	135699	173673	106211	165462	86170	173456	154494	164378	107921	181965	151376	86148	17440	97505	173392	103334	145352	143114	103284	147502	122300	165002	86718	157601	170010	144972	176943	128462	122890	81396	194400	131841	169296	119356	121419	44346	177768	109170	128568	0	115053	182716	57337	180436	159508	154295	163658	149083	195171
PPP2R5A	0	7933	4706	0	72170	0	65905	12164	0	0	0	0	4303	0	4531	29065	0	21824	18578	228137	0	0	30285	18860	0	7576	49376	34312	11702	11727	9583	9840	0	10103	0	44258	3534	32705	26600	0	0	20911	17947	0	5776	0	32856	0	0	0
